url,year,country,crew,crewFatalities,passengers,passengerFatalities,totalFatalities
http://www.baaa-acro.com/1936/archives/crash-of-a-wibault-280-in-toulouse-3-killed/,1936,France,3,3,NaN,0,3
http://www.baaa-acro.com/1936/archives/crash-of-an-airspeed-as-5a-courier-in-portsmouth-1-killed/,1936,UK,2,1,NaN,0,1
http://www.baaa-acro.com/1936/archives/crash-of-an-airspeed-as-6-envoy-in-abercorn/,1936,Zambia,4,2,NaN,0,2
http://www.baaa-acro.com/1936/archives/crash-of-an-airspeed-as-6-envoy-in-ales/,1936,France,2,2,NaN,0,2
http://www.baaa-acro.com/1936/archives/crash-of-an-amiot-143-in-aunay-sous-auneau-4-killed/,1936,France,5,4,NaN,0,4
http://www.baaa-acro.com/1936/archives/crash-of-an-amiot-143-in-boncourt-5-killed/,1936,France,5,5,NaN,0,5
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-10-in-sydney-australia/,1936,Australia,1,0,7,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-504-in-abu-sueir-2/,1936,Egypt,1,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-504-in-abu-sueir-3/,1936,Egypt,1,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-504-in-ano-liosia-2-killed/,1936,Greece,2,2,NaN,0,2
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-504-in-united-kingdom-1-killed-6/,1936,UK,1,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-504-in-united-kingdom-52/,1936,UK,1,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-504-in-united-kingdom-53/,1936,UK,NaN,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-504-in-united-kingdom-54/,1936,UK,1,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-504-in-united-kingdom-55/,1936,UK,1,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-504-in-united-kingdom-56/,1936,UK,2,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-504n-in-upavon/,1936,UK,1,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-594-avian-iiia-in-wadena/,1936,Canada,1,0,2,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-616-avian-ivm-off-wallasey-2-killed/,1936,UK,1,1,1,1,2
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-652-anson-in-bircham-newton-afb-1-killed/,1936,UK,3,1,NaN,0,1
http://www.baaa-acro.com/1936/archives/crash-of-an-avro-652-anson-in-united-kingdom-28/,1936,UK,4,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/crash-of-an-ofm-f-vii-in-torino-7-killed/,1936,Italy,2,2,5,5,7
http://www.baaa-acro.com/1936/archives/crash-of-an-udet-u12-flamingo-in-graz-1-killed/,1936,Austria,1,1,NaN,0,1
http://www.baaa-acro.com/1936/archives/crash-of-an-udet-u12-flamingo-in-wiener-neustadt-1-killed/,1936,Austria,1,1,NaN,0,1
http://www.baaa-acro.com/1936/archives/ground-accident-of-a-fokker-f7b3m-in-haamstede/,1936,The Netherlands,3,0,NaN,0,0
http://www.baaa-acro.com/1936/archives/ground-collision-in-chartres/,1936,France,4,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-bellanca-c-27c-airbus-near-san-felix/,1937,Panama,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-boeing-247-in-burbank-5-killed/,1937,USA,3,1,10,4,5
http://www.baaa-acro.com/1937/archives/crash-of-a-boeing-247-in-hanover/,1937,Germany,2,0,1,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-caudron-c-630-simoun-in-zanzibar-2-killed/,1937,Tanzania,2,2,NaN,0,2
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-50-in-cairns/,1937,Australia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-50-in-papua-new-guinea-2/,1937,PNG,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-50-in-papua-new-guinea/,1937,PNG,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-in-brisbane-1-killed/,1937,Australia,1,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-australia/,1937,Australia,1,0,1,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-bancroft/,1937,Canada,1,0,1,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-brisbane-1-killed/,1937,Australia,1,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-cambridge-2-killed/,1937,UK,2,2,NaN,0,2
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-kuala-lumpur/,1937,Malaysia,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-new-zealand-2-killed/,1937,New Zealand,2,2,NaN,0,2
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-north-sea-1-killed/,1937,World,1,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-ontario-14/,1937,Canada,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-southampton/,1937,UK,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-united-kingdom-2-killed-6/,1937,UK,1,1,1,1,2
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60-moth-in-wellington-3/,1937,New Zealand,2,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60g-gipsy-moth-in-mt-little-sugar-loaf-1-killed/,1937,Ireland,1,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60g-moth-major-in-bandung-1-killed/,1937,Indonesia,2,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60m-moth-in-lake-eikeren-1-killed/,1937,Norway,1,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60m-moth-in-lillestrom-1-killed/,1937,Norway,1,0,1,1,1
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60m-moth-in-ytre-sandsvaer/,1937,Norway,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60x-moth-in-broxbourne-2/,1937,UK,1,0,1,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60x-moth-in-curbridge/,1937,UK,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-60x-moth-in-muldersdrift/,1937,South Africa,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-80-puss-moth-in-cairns-1-killed/,1937,Australia,1,0,2,1,1
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-80-puss-moth-in-horne-1-killed/,1937,UK,1,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-80-puss-moth-in-ontario-1-killed/,1937,Canada,1,1,2,2,3
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-83-fox-moth-in-bassein/,1937,Myanmar,1,0,2,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-83-fox-moth-in-lahore/,1937,Pakistan,1,0,3,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-83-fox-moth-in-port-harcourt/,1937,Nigeria,1,0,4,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-83-in-riviere-aux-outardes/,1937,Canada,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-84-dragon-in-cairns/,1937,Australia,1,0,3,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-84-dragon-in-nairobi/,1937,Kenya,1,0,1,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-86-in-germany/,1937,Germany,2,2,1,1,3
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-89-dragon-rapide-in-sydney-australia/,1937,Australia,2,0,5,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-89a-dragon-rapide-in-bucharest/,1937,Romania,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-9-in-australia/,1937,Australia,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-90-dragonfly-in-united-kingdom-2/,1937,UK,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-de-havilland-dh-90-dragonfly-in-united-kingdom/,1937,UK,2,2,2,2,4
http://www.baaa-acro.com/1937/archives/crash-of-a-dewoitine-d-333-in-morocco-7-killed/,1937,Morocco,5,5,2,2,7
http://www.baaa-acro.com/1937/archives/crash-of-a-diversinconnus-in-massachusetts/,1937,USA,1,0,4,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-diversinconnus-in-tokyo-1-killed/,1937,Japan,NaN,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-c-33-in-clay-springs/,1937,USA,3,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-2-in-atlanta/,1937,USA,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-2-in-brussels-15-killed/,1937,Belgium,4,4,11,11,15
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-2-in-bulgaria-6-killed/,1937,Bulgaria,3,3,3,3,6
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-2-in-daytona-beach-4-killed/,1937,USA,3,2,6,2,4
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-2-in-pittsburgh-13-killed/,1937,USA,3,3,10,10,13
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-2-in-romania-5-killed/,1937,Romania,3,3,2,2,5
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-2-in-san-luis-3-killed/,1937,Argentina,3,3,NaN,0,3
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-3-in-arizona-8-killed/,1937,USA,8,8,NaN,0,8
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-3-in-palembang-4-killed/,1937,Indonesia,4,3,7,1,4
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-3-in-san-francisco-11-killed/,1937,USA,3,3,8,8,11
http://www.baaa-acro.com/1937/archives/crash-of-a-douglas-dc-3-in-utah-19-killed/,1937,USA,3,3,16,16,19
http://www.baaa-acro.com/1937/archives/crash-of-a-fairchild-82-in-venezuela/,1937,Venezuela,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-fairchild-fc-2-in-la-ronge/,1937,Canada,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-fairchild-fc-2-in-quebec-2/,1937,Canada,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-fairey-iii-in-united-kingdom-3/,1937,UK,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-farman-f-190-in-portugal-5-killed/,1937,Portugal,1,1,4,4,5
http://www.baaa-acro.com/1937/archives/crash-of-a-faucett-f-19-in-peru/,1937,Peru,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-fokker-f7-in-france/,1937,France,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-fokker-f9-in-bratislava/,1937,Slovakia,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-fokker-universal-in-takla-landing/,1937,Canada,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-fokker-y1c-14-near-cajon-pass/,1937,USA,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-ford-4-in-belleville/,1937,USA,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-ford-5-in-anchorage/,1937,USA,3,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-ford-5-in-puerto-cabezas/,1937,Nicaragua,2,0,6,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-handley-page-h-p-54-harrow-i-in-napsbury/,1937,UK,5,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-handley-page-h-p-54-harrow-in-belfast/,1937,UK,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-handley-page-h-p-54-harrow-in-united-kingdom-2-killed/,1937,UK,2,2,NaN,0,2
http://www.baaa-acro.com/1937/archives/crash-of-a-handley-page-h-p-54-harrow-in-united-kingdom-3-killed/,1937,UK,3,3,NaN,0,3
http://www.baaa-acro.com/1937/archives/crash-of-a-heinkel-he-111-in-banjul-4-killed/,1937,Gambia,4,4,NaN,0,4
http://www.baaa-acro.com/1937/archives/crash-of-a-heinkel-he-111-in-mannheim-10-killed/,1937,Germany,2,2,10,8,10
http://www.baaa-acro.com/1937/archives/crash-of-a-heinkel-he-70-in-stuttgart-4-killed/,1937,Germany,2,2,2,2,4
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-a-20-in-germany-3/,1937,Germany,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-a-50ce-in-brandenburg-1-killed/,1937,Germany,1,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-f-13kae-in-hjo/,1937,Sweden,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-52-in-bolivia/,1937,Bolivia,3,3,NaN,0,3
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-52-in-croydon-3-killed/,1937,UK,3,3,NaN,0,3
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-52-in-germany-4/,1937,Germany,2,0,4,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-52-in-kunming/,1937,China,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-52-in-munich-4-killed/,1937,Germany,3,0,14,4,4
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-52-in-ostende-11-killed/,1937,Belgium,3,3,8,8,11
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-52-in-port-elizabeth/,1937,South Africa,NaN,0,NaN,1,1
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-523mg3e-in-legnica/,1937,Poland,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-523mg4e-in-tutow/,1937,Germany,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-523mge-in-roggentin/,1937,Germany,3,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-ju-86-in-south-africa/,1937,South Sudan,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-w-33-in-bolivia/,1937,Bolivia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-w-34-in-south-africa/,1937,South Africa,2,2,NaN,0,2
http://www.baaa-acro.com/1937/archives/crash-of-a-junkers-w-34-in-sweden-2-killed/,1937,Sweden,2,2,NaN,0,2
http://www.baaa-acro.com/1937/archives/crash-of-a-keystone-b-6a-in-maxwell-afb/,1937,USA,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-koolhoven-fk-43-in-groningen-2/,1937,The Netherlands,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-koolhoven-fk-50-in-basel-3-killed/,1937,Switzerland,2,1,2,2,3
http://www.baaa-acro.com/1937/archives/crash-of-a-liore-et-olivier-h-47-in-antibes-5-killed/,1937,France,10,5,NaN,0,5
http://www.baaa-acro.com/1937/archives/crash-of-a-lockheed-10-electra-in-croydon/,1937,UK,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-lockheed-10-electra-in-minatitlan-9-killed/,1937,Mexico,2,2,7,7,9
http://www.baaa-acro.com/1937/archives/crash-of-a-lockheed-10-electra-in-pacific-ocean-2-killed/,1937,World,2,2,NaN,0,2
http://www.baaa-acro.com/1937/archives/crash-of-a-lockheed-10-electra-in-varsovie/,1937,Poland,2,2,9,2,4
http://www.baaa-acro.com/1937/archives/crash-of-a-lockheed-8f-altair-in-osaka/,1937,Japan,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-lockheed-vega-5-in-brazil/,1937,Brazil,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-lockheed-vega-5-in-california-2/,1937,USA,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-lockheed-vega-5-in-el-paso-2/,1937,USA,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-lockheed-vega-5-in-el-paso/,1937,USA,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-lockheed-vega-5-in-new-york-2/,1937,USA,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-messerschmitt-m-20-in-germany/,1937,Germany,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-miles-m-38-falcon-major-in-scarborough-2-killed/,1937,UK,2,2,NaN,0,2
http://www.baaa-acro.com/1937/archives/crash-of-a-noorduyn-norseman-in-ontario-2/,1937,Canada,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-potez-56-in-tacna-4-killed/,1937,Peru,1,1,3,3,4
http://www.baaa-acro.com/1937/archives/crash-of-a-potez-621-in-valence-france-2-killed/,1937,France,3,2,4,0,2
http://www.baaa-acro.com/1937/archives/crash-of-a-sabca-s-73-in-oran-12-killed/,1937,Algeria,4,4,8,8,12
http://www.baaa-acro.com/1937/archives/crash-of-a-saro-a-29-in-calshot-afb-3-killed/,1937,UK,5,3,NaN,0,3
http://www.baaa-acro.com/1937/archives/crash-of-a-saro-a-29-in-calshot-afb/,1937,UK,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-savoia-marchetti-sm-73-in-wadi-halfa-9-killed/,1937,Sudan,4,4,4,4,8
http://www.baaa-acro.com/1937/archives/crash-of-a-short-s-16-scion-in-saudi-arabia/,1937,Yemen,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-short-s-23-empire-flying-boat-in-brindisi-2-killed/,1937,Italy,4,1,4,1,2
http://www.baaa-acro.com/1937/archives/crash-of-a-short-s-23-empire-flying-boat-in-greece-2-killed/,1937,Greece,3,0,11,2,2
http://www.baaa-acro.com/1937/archives/crash-of-a-short-s-23-empire-flying-boat-in-nevers-5-killed/,1937,France,5,4,1,1,5
http://www.baaa-acro.com/1937/archives/crash-of-a-sikorsky-s-43-in-chile-9-killed/,1937,Chile,4,4,5,5,9
http://www.baaa-acro.com/1937/archives/crash-of-a-sikorsky-s-43-in-panama-city-panama-14-killed/,1937,Panama,3,3,11,11,14
http://www.baaa-acro.com/1937/archives/crash-of-a-sikorsky-s-43-in-vitoria-brazil/,1937,Brazil,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-sikorsky-s-43-into-the-daya-bay-3-killed/,1937,China,4,3,7,0,3
http://www.baaa-acro.com/1937/archives/crash-of-a-simmonds-spartan-in-new-zealand/,1937,New Zealand,1,0,1,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-simmonds-spartan-in-quebec-city-2-killed/,1937,Canada,1,1,1,1,2
http://www.baaa-acro.com/1937/archives/crash-of-a-stinson-model-a-in-australia-5-killed/,1937,Australia,2,2,5,3,5
http://www.baaa-acro.com/1937/archives/crash-of-a-stinson-model-a-in-brisbane-2-killed/,1937,Australia,1,1,1,1,2
http://www.baaa-acro.com/1937/archives/crash-of-a-stinson-model-a-in-nicaragua-1-killed/,1937,Nicaragua,1,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-stinson-sm-1-detroiter-in-sweden/,1937,Sweden,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-stinson-sr-7-reliant-in-wau-papua-new-guinea-1-killed/,1937,PNG,1,0,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-stinson-sr-9-reliant-in-norway/,1937,Norway,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-tupolev-ant-41-in-russia-6-killed/,1937,Russia,6,6,NaN,0,6
http://www.baaa-acro.com/1937/archives/crash-of-a-vickers-wellington-in-martlesham-heath-afb-1-killed/,1937,UK,2,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-a-vultee-v-1-in-paris-france/,1937,France,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-waco-in-norway-2/,1937,Norway,NaN,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-a-waco-in-paris-france-4-killed/,1937,France,2,2,2,2,4
http://www.baaa-acro.com/1937/archives/crash-of-a-wibault-280-in-kasperske-hory-3-killed/,1937,Czech Republic,2,2,1,1,3
http://www.baaa-acro.com/1937/archives/crash-of-an-airspeed-as-5-courier-in-doncaster/,1937,UK,1,1,5,3,4
http://www.baaa-acro.com/1937/archives/crash-of-an-airspeed-as-6-envoy-in-alcocero-de-mola-4-killed/,1937,Spain,2,2,2,2,4
http://www.baaa-acro.com/1937/archives/crash-of-an-airspeed-as-6-envoy-in-united-kingdom-2-killed/,1937,UK,2,2,NaN,0,2
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-504-in-irish-sea-1-killed/,1937,UK,2,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-504-in-leuchars-afb-2/,1937,UK,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-504-in-united-kingdom-57/,1937,UK,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-616-avian-ivm-in-new-glasgow/,1937,Canada,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-616-avian-ivm-in-sydney-2/,1937,Canada,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-616-avian-ivm-in-sydney-3/,1937,Canada,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-652-anson-in-bircham-newton-afb/,1937,UK,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-652-anson-in-driffield-afb-uk/,1937,UK,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-652-anson-in-irish-sea-3-killed/,1937,UK,3,3,NaN,0,3
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-652-anson-in-leeds-1-killed/,1937,UK,2,1,NaN,0,1
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-652-anson-in-sealand-afb/,1937,UK,2,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-652-anson-in-tangmere-afb-2/,1937,UK,1,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-652-anson-in-tangmere-afb/,1937,UK,4,0,NaN,0,0
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-652-anson-in-united-kingdom-3-killed-15/,1937,UK,4,3,NaN,0,3
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-652-anson-in-united-kingdom-4-killed-13/,1937,UK,4,4,NaN,0,4
http://www.baaa-acro.com/1937/archives/crash-of-an-avro-652-anson-in-united-kingdom-4-killed-19/,1937,UK,4,4,NaN,0,4
http://www.baaa-acro.com/1938/archives/crash-of-a-bellanca-ch-400-skyrocket-in-panama-city-panama/,1938,Panama,NaN,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-bloch-mb-120-in-zaire/,1938,DRC,3,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-bloch-mb-200-in-france-5-killed/,1938,France,5,5,NaN,0,5
http://www.baaa-acro.com/1938/archives/crash-of-a-bloch-mb-200-in-moulhard/,1938,France,4,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-bloch-mb-200-in-tours-5-killed/,1938,France,5,5,NaN,0,5
http://www.baaa-acro.com/1938/archives/crash-of-a-bloch-mb-210-in-pessac/,1938,France,5,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-boeing-40b-4-in-nicaragua/,1938,Nicaragua,NaN,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-caproni-ca-101-in-szombathely/,1938,Hungary,NaN,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-caudron-c-440-goeland-in-morocco-2-killed/,1938,Benin,3,2,NaN,0,2
http://www.baaa-acro.com/1938/archives/crash-of-a-caudron-c-630-simoun-in-guatemala-city/,1938,Guatemala,2,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-caudron-c-630-simoun-in-paris-france/,1938,France,3,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-consolidated-pby-5a-catalina-in-hawaii-4-killed/,1938,USA,6,0,NaN,0,4
http://www.baaa-acro.com/1938/archives/crash-of-a-consolidated-pby-5a-catalina-in-pacific-ocean-3-killed/,1938,USA,2,2,4,3,3
http://www.baaa-acro.com/1938/archives/crash-of-a-consolidated-pby-5a-catalina-in-pacific-ocean-7-killed/,1938,USA,2,2,5,5,7
http://www.baaa-acro.com/1938/archives/crash-of-a-crda-cant-z-506-in-mediterranean-sea-14-killed/,1938,World,4,4,10,10,14
http://www.baaa-acro.com/1938/archives/crash-of-a-curtiss-yc-30-condor-ii-in-maxwell-afb/,1938,USA,NaN,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-de-havilland-dh-60-moth-in-australia-1-killed-7/,1938,Australia,1,1,NaN,0,1
http://www.baaa-acro.com/1938/archives/crash-of-a-de-havilland-dh-60-moth-in-halifax-3/,1938,Canada,1,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-de-havilland-dh-60-moth-in-halifax-4/,1938,Canada,2,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-de-havilland-dh-60-moth-in-ontario-15/,1938,Canada,2,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-de-havilland-dh-60-moth-in-ontario-16/,1938,Canada,NaN,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-de-havilland-dh-60-moth-in-sarajevo-2-killed/,1938,Bosnia and Herzegovina,1,1,1,1,2
http://www.baaa-acro.com/1938/archives/crash-of-a-de-havilland-dh-60-moth-in-victoria-3/,1938,Canada,NaN,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-de-havilland-dh-60g-gipsy-moth-in-ballarat/,1938,Australia,1,0,1,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-de-havilland-dh-60g-gipsy-moth-in-mangere/,1938,New Zealand,NaN,0,NaN,0,0
http://www.baaa-acro.com/1938/archives/crash-of-a-de-havilland-dh-60m-moth-in-australia/,1938,Australia,2,0,NaN,0,0
